"","accessCode","userID","fastestRT_sess_1","fastestRT_sess_2","fastestRT_sess_3","fastestRT_sess_4","fastestRT_sess_5","fastestRT_sess_6","highestLevel_sess_1","highestLevel_sess_2","highestLevel_sess_3","highestLevel_sess_4","highestLevel_sess_5","highestLevel_sess_6","highestTrialCount_sess_1","highestTrialCount_sess_2","highestTrialCount_sess_3","highestTrialCount_sess_4","highestTrialCount_sess_5","highestTrialCount_sess_6","trialCount_sess_1","trialCount_sess_2","trialCount_sess_3","trialCount_sess_4","trialCount_sess_5","trialCount_sess_6","nLevels_sess_1","nLevels_sess_2","nLevels_sess_3","nLevels_sess_4","nLevels_sess_5","nLevels_sess_6","timePlayed_sess_1","timePlayed_sess_2","timePlayed_sess_3","timePlayed_sess_4","timePlayed_sess_5","timePlayed_sess_6","HITS_sess_1","HITS_sess_2","HITS_sess_3","HITS_sess_4","HITS_sess_5","HITS_sess_6","Hit_AvgRT_sess_1","Hit_AvgRT_sess_2","Hit_AvgRT_sess_3","Hit_AvgRT_sess_4","Hit_AvgRT_sess_5","Hit_AvgRT_sess_6","Hit_SDRT_sess_1","Hit_SDRT_sess_2","Hit_SDRT_sess_3","Hit_SDRT_sess_4","Hit_SDRT_sess_5","Hit_SDRT_sess_6","MISSED_sess_1","MISSED_sess_2","MISSED_sess_3","MISSED_sess_4","MISSED_sess_5","MISSED_sess_6","Miss_AvgRT_sess_1","Miss_AvgRT_sess_2","Miss_AvgRT_sess_3","Miss_AvgRT_sess_4","Miss_AvgRT_sess_5","Miss_AvgRT_sess_6","Miss_SDRT_sess_1","Miss_SDRT_sess_2","Miss_SDRT_sess_3","Miss_SDRT_sess_4","Miss_SDRT_sess_5","Miss_SDRT_sess_6","WRONG_sess_1","WRONG_sess_2","WRONG_sess_3","WRONG_sess_4","WRONG_sess_5","WRONG_sess_6","Wrong_AvgRT_sess_1","Wrong_AvgRT_sess_2","Wrong_AvgRT_sess_3","Wrong_AvgRT_sess_4","Wrong_AvgRT_sess_5","Wrong_AvgRT_sess_6","Wrong_SDRT_sess_1","Wrong_SDRT_sess_2","Wrong_SDRT_sess_3","Wrong_SDRT_sess_4","Wrong_SDRT_sess_5","Wrong_SDRT_sess_6","highestLevelPct_sess_1","highestLevelPct_sess_2","highestLevelPct_sess_3","highestLevelPct_sess_4","highestLevelPct_sess_5","highestLevelPct_sess_6","percentCorrect_sess_1","percentCorrect_sess_2","percentCorrect_sess_3","percentCorrect_sess_4","percentCorrect_sess_5","percentCorrect_sess_6","HitRate_sess_1","HitRate_sess_2","HitRate_sess_3","HitRate_sess_4","HitRate_sess_5","HitRate_sess_6","FARate_sess_1","FARate_sess_2","FARate_sess_3","FARate_sess_4","FARate_sess_5","FARate_sess_6","DPrime_sess_1","DPrime_sess_2","DPrime_sess_3","DPrime_sess_4","DPrime_sess_5","DPrime_sess_6"
"44","ATM1F18","16924",0.367785,0.01277,0.5505151,NA,NA,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 2-3-1","SpaceCakesLevel 2-3-0",NA,NA,NA,7,20,14,NA,NA,NA,217,410,114,NA,NA,NA,7,6,3,NA,NA,NA,"592","1303","245",NA,NA,NA,193,325,100,NA,NA,NA,1.18610001761658,1.50823053012308,1.509345121,NA,NA,NA,0.658415761181248,0.717257744493562,0.597952858195772,NA,NA,NA,3,0,0,NA,NA,NA,1.01232496666667,NA,NA,NA,NA,NA,0.127719773970217,NA,NA,NA,NA,NA,21,85,14,NA,NA,NA,1.75571767142857,1.41015856705882,1.37877792857143,NA,NA,NA,0.997064339237174,0.846323372080726,0.62995968776294,NA,NA,NA,3,5,12,NA,NA,NA,89,79,88,NA,NA,NA,0.89,0.79,0.87,NA,NA,NA,0.1,0.21,0.13,NA,NA,NA,2.50807968558121,1.61284249403648,2.2527822580776,NA,NA,NA
"45","ATM1F18","16927",0.0658,0,0.0331,0,NA,NA,"SpaceCakesLevel 0-2-1","SpaceCakesLevel 2-0-4","SpaceCakesLevel 2-1-1","SpaceCakesLevel 2-2-2",NA,NA,49,40,15,46,NA,NA,199,302,255,286,NA,NA,5,5,5,6,NA,NA,"815","1309","1643","1229",NA,NA,170,177,132,195,NA,NA,1.05285528764706,1.59636080508475,1.56320917651515,1.59067550764103,NA,NA,0.523541554089534,1.11279374821971,1.12313236480279,1.28758560526254,NA,NA,0,37,50,12,NA,NA,NA,0.374399991891892,0.975062764,0.971908525,NA,NA,NA,0.460087502376813,0.946136531397329,0.801421751395601,NA,NA,29,88,73,79,NA,NA,1.19356209655172,1.15819307943182,0.965890844109589,1.26937862278481,NA,NA,0.792832331694359,1.16108497712393,0.877982941362081,2.27345672583468,NA,NA,25,13,6,16,NA,NA,85,59,52,68,NA,NA,0.85,0.59,0.52,0.68,NA,NA,0.15,0.29,0.29,0.28,NA,NA,2.07286677898758,0.780929696196822,0.603538303020407,1.05054030638572,NA,NA
"46","ATM1F18","16930",0.4507,0.11681,0.017,0.433855,NA,NA,"SpaceCakesLevel 1-1-1","SpaceCakesLevel 1-2-0","SpaceCakesLevel 3-0-0","SpaceCakesLevel 3-2-0",NA,NA,30,40,9,30,NA,NA,310,397,329,250,NA,NA,9,9,7,5,NA,NA,"996","1172","1051","1647",NA,NA,274,359,270,210,NA,NA,1.1466668120438,1.06508891532033,1.7192180537037,1.50658153809524,NA,NA,0.595398282444699,0.484738862477203,0.615845734295184,0.633346340378035,NA,NA,1,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,38,59,40,NA,NA,1.92989418,1.19753894210526,1.61643738474576,1.4480140275,NA,NA,1.33461809195778,0.480331155983784,0.688438677477441,0.703951052750196,NA,NA,10,10,3,12,NA,NA,88,90,82,84,NA,NA,0.88,0.9,0.82,0.84,NA,NA,0.11,0.1,0.18,0.16,NA,NA,2.4015149121027,2.5631031310892,1.83073017568563,1.98891576641951,NA,NA
"47","ATM1F18","16933",0.2808,0.1997,0.316965,0.450605,0.417335,NA,"SpaceCakesLevel 1-0-2","SpaceCakesLevel 1-2-0","SpaceCakesLevel 2-4-1","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-3-0",NA,30,40,80,40,49,NA,300,414,439,320,467,NA,9,10,8,6,10,NA,"883","1225","1289","1426","1239",NA,255,358,342,253,375,NA,1.06798119803922,0.999435494692737,1.29701448011696,1.15995082806324,1.31716153253333,NA,0.590982275910764,0.571323918301931,0.644122120615844,0.379053433339629,0.472935021250949,NA,0,0,3,0,1,NA,NA,NA,1.34034666666667,NA,1.151175,NA,NA,NA,0.479761264858193,NA,NA,NA,45,56,94,67,91,NA,1.12171560888889,1.05812325892857,1.30002703085106,0.856558273134328,1.24085464835165,NA,0.64023891732303,0.693344321282507,0.993322605795819,0.220314884576239,0.627224299047726,NA,10,10,18,12,10,NA,85,86,78,79,80,NA,0.85,0.86,0.78,0.79,0.8,NA,0.15,0.14,0.21,0.21,0.2,NA,2.07286677898758,2.16063868162991,1.57861446120693,1.61284249403648,1.68324246714583,NA
"48","ATM1F18","16936",0.25038,0.182465,0.1169,0.283565,NA,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 3-0-0","SpaceCakesLevel 3-0-1","SpaceCakesLevel 3-2-0",NA,NA,1,40,40,30,NA,NA,211,320,280,289,NA,NA,7,6,5,6,NA,NA,"700","1208","1506","1133",NA,NA,194,258,191,239,NA,NA,1.09723914690722,1.50181911821705,1.47144559895288,1.43559478117155,NA,NA,0.561885486304039,0.629825214040176,0.698388217705601,0.599610828024256,NA,NA,0,0,17,0,NA,NA,NA,NA,1.07898823529412,NA,NA,NA,NA,NA,0.342420833701662,NA,NA,NA,17,62,72,50,NA,NA,0.913618194117647,1.41752574532258,1.61269299444444,1.185956196,NA,NA,0.365979481238333,1.01305679052308,1.00604734428417,0.489367869035826,NA,NA,0,12,14,10,NA,NA,92,81,68,83,NA,NA,0.92,0.81,0.68,0.83,NA,NA,0.08,0.19,0.26,0.17,NA,NA,2.81014312061926,1.75579259010246,1.11104420450743,1.90833050629239,NA,NA
"49","ATM1F18","16939",0.149615,0.350815,NA,NA,NA,NA,"SpaceCakesLevel 0-3-1","SpaceCakesLevel 2-3-0",NA,NA,NA,NA,20,40,NA,NA,NA,NA,200,339,NA,NA,NA,NA,6,8,NA,NA,NA,NA,"661","1009",NA,NA,NA,NA,157,255,NA,NA,NA,NA,1.4978643477707,1.42690454862745,NA,NA,NA,NA,0.943592759127616,0.486832072176389,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,84,NA,NA,NA,NA,2.54588769302326,1.13781695952381,NA,NA,NA,NA,1.24357839386749,0.500948235368682,NA,NA,NA,NA,10,12,NA,NA,NA,NA,78,75,NA,NA,NA,NA,0.78,0.75,NA,NA,NA,NA,0.22,0.25,NA,NA,NA,NA,1.54438642837737,1.34897950039216,NA,NA,NA,NA
"50","ATM1F18","16945",0.11721,0.400425,0,0,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 1-0-3","SpaceCakesLevel 2-1-14","SpaceCakesLevel 2-0-14","SpaceCakesLevel 2-1-8",NA,30,22,3,40,6,NA,288,322,602,600,484,NA,8,10,16,15,13,NA,"1046","838","1429","1479","1180",NA,225,266,342,294,297,NA,1.56529024577778,1.17248912781955,1.69027179263158,1.80486734826531,1.60565527811448,NA,1.03134681385898,0.602272742968583,1.74390196751242,1.57051600644324,1.30597998884004,NA,0,1,59,130,33,NA,NA,0.7012999,1.66813035932203,1.73034121076923,1.55311520909091,NA,NA,NA,1.55120519859819,1.73704570278309,1.53472605516393,NA,63,55,201,176,154,NA,1.68485213809524,1.10124512727273,1.35408884522388,1.62473957664773,1.52448790772727,NA,1.16474657146441,0.530562790481142,1.49396012916905,1.61755978543755,1.79207428900353,NA,10,7,0,7,1,NA,78,83,57,49,61,NA,0.78,0.83,0.57,0.49,0.61,NA,0.22,0.17,0.33,0.29,0.32,NA,1.54438642837737,1.90833050629239,0.616287330454095,0.528315811296962,0.747017833561962,NA
"51","ATM1F18","16948",0.3659999,0,0.367415,0.3171,0.11682,NA,"SpaceCakesLevel 0-2-0","SpaceCakesLevel 1-3-0","SpaceCakesLevel 1-4-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-2-0",NA,18,40,60,32,50,NA,78,370,485,352,242,NA,3,9,10,7,5,NA,"229","1150","1344","1198","890",NA,76,351,468,313,207,NA,1.00201231973684,1.02055044757835,0.878638616880342,1.89853959616613,2.15358021111111,NA,0.630174216729315,0.538039896875289,0.333138017060323,0.775505730180813,0.985786684306035,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,17,39,35,NA,1.062388,1.79233806842105,1.0040959,2.0764357948718,3.03465283142857,NA,0.511461648540729,1.43880639356193,0.40008442761703,1.04910844133908,1.41407222972615,NA,23,11,12,9,21,NA,97,95,96,89,86,NA,0.97,0.95,0.96,0.89,0.85,NA,0.03,0.05,0.04,0.11,0.15,NA,3.7615872163025,3.28970725390294,3.50137214250434,2.45305624007322,2.07286677898758,NA
"52","ATM1F18","16951",0.049995,0.016985,0.18424,0.017,0.04908,NA,"SpaceCakesLevel 0-2-0","SpaceCakesLevel 1-0-1","SpaceCakesLevel 2-3-0","SpaceCakesLevel 2-3-0","SpaceCakesLevel 2-3-1",NA,60,30,40,40,37,NA,187,393,260,218,192,NA,4,9,6,4,4,NA,"1161","1376","1347","1059","1222",NA,149,314,202,164,148,NA,1.21626416912752,1.1548994133758,1.59470063316832,1.56692656219512,1.26962284459459,NA,0.752478940247686,0.58273941675863,0.823760072441262,0.79523355974966,0.588206903495143,NA,0,0,0,9,2,NA,NA,NA,NA,1.32799962222222,1.81837495,NA,NA,NA,NA,1.18339613549319,1.39172763744204,NA,38,79,58,45,42,NA,1.09154487368421,1.14972375962025,1.27526396724138,1.33242200666667,0.917636783571429,NA,0.656829367850061,0.59021276777313,1.00681491431504,0.963696200417693,0.483436746130013,NA,32,8,15,18,19,NA,80,80,78,75,77,NA,0.8,0.8,0.78,0.75,0.77,NA,0.2,0.2,0.22,0.21,0.22,NA,1.68324246714583,1.68324246714583,1.54438642837737,1.48091099721432,1.5110400633739,NA
"53","ATM1F18","16954",0.367855,0,0.7341151,NA,NA,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 3-0-1","SpaceCakesLevel 2-4-0",NA,NA,NA,40,40,20,NA,NA,NA,279,360,78,NA,NA,NA,8,7,2,NA,NA,NA,"829","1147","826",NA,NA,NA,262,279,47,NA,NA,NA,1.1229043648855,1.62616390498208,1.97820970425532,NA,NA,NA,0.501231705622494,0.797373293172486,0.670383981774898,NA,NA,NA,0,4,20,NA,NA,NA,NA,1.292873775,0,NA,NA,NA,NA,0.360631527409445,0,NA,NA,NA,17,77,11,NA,NA,NA,1.01702924117647,1.17199766350649,2.10098172727273,NA,NA,NA,0.786724616798988,1.09021599228905,0.66472563313883,NA,NA,NA,14,11,26,NA,NA,NA,94,78,60,NA,NA,NA,0.94,0.77,0.6,NA,NA,NA,0.06,0.21,0.15,NA,NA,NA,3.10954718919371,1.54526809620345,1.28978049262959,NA,NA,NA
"54","ATM1F18","16957",0.316565,0.600575,0.683805,0.799925,NA,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 3-0-1","SpaceCakesLevel 3-2-0","SpaceCakesLevel 3-2-0",NA,NA,40,40,40,30,NA,NA,330,360,200,186,NA,NA,8,7,4,4,NA,NA,"1078","1259","1313","1111",NA,NA,309,319,177,171,NA,NA,1.26487024110032,1.87904067899687,1.88042124745763,1.83573470116959,NA,NA,0.605739908957101,0.843553626202727,0.805921919147444,0.748752061514463,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,41,23,15,NA,NA,1.62817632857143,2.27409297317073,1.9523774826087,2.01210718666667,NA,NA,0.956231790972381,1.00791257246335,0.894161983665947,0.970842751994123,NA,NA,12,11,20,16,NA,NA,94,89,88,92,NA,NA,0.94,0.89,0.88,0.92,NA,NA,0.06,0.11,0.12,0.08,NA,NA,3.10954718919371,2.45305624007322,2.34997358413218,2.81014312061926,NA,NA
"55","ATM1F18","16960",0.6342001,NA,NA,NA,NA,NA,"SpaceCakesLevel 2-2-0",NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,"430",NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,2.23174821048387,NA,NA,NA,NA,NA,1.10044889779756,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1.60753366666667,NA,NA,NA,NA,NA,0.533841493704202,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,2.1239528,NA,NA,NA,NA,NA,1.02167225640667,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,1.54526809620345,NA,NA,NA,NA,NA
"56","ATM1F18","16983",0,0,0,0,0.0166,NA,"SpaceCakesLevel 0-3-3","SpaceCakesLevel 0-3-3","SpaceCakesLevel 2-2-4","SpaceCakesLevel 2-0-3","SpaceCakesLevel 2-1-2",NA,14,30,2,39,18,NA,554,427,602,159,216,NA,12,14,14,4,6,NA,"1568","1523","1408","458","548",NA,372,253,354,96,109,NA,0.764138786801075,0.901098851501976,1.31747490788136,0.993663934375,2.67523403853211,NA,0.642903444239223,0.917570350636042,0.9631130658262,0.903311613603459,1.86397509436344,NA,0,16,16,2,35,NA,NA,0.33152345,0.6676635625,1.1092675,1.33295691714286,NA,NA,0.718286682786133,1.04707804297566,0.743568742358432,1.63686886401832,NA,182,158,232,61,72,NA,0.557525415824176,0.853012296835443,1.32691016323276,0.643405562459016,2.09706751666667,NA,0.743544211265108,1.33608469418334,1.2377308450179,0.780027523456706,1.7918380294761,NA,3,7,0,25,8,NA,67,59,59,60,50,NA,0.67,0.59,0.59,0.6,0.5,NA,0.33,0.37,0.39,0.38,0.33,NA,0.879826331346468,0.559398323077966,0.506864011088603,0.558827891235197,0.439913165673234,NA
"57","ATM1F18","16989",0.116,0,0,NA,NA,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 2-1-0","SpaceCakesLevel 2-0-6",NA,NA,NA,40,40,38,NA,NA,NA,576,407,278,NA,NA,NA,9,11,7,NA,NA,NA,"1562","1665","1352",NA,NA,NA,500,297,53,NA,NA,NA,1.0652091504,1.16002771986532,1.30736673207547,NA,NA,NA,0.58315203470875,0.739585052981128,0.934922742535251,NA,NA,NA,15,57,163,NA,NA,NA,0,0.353256157894737,0.178238928834356,NA,NA,NA,0,0.468825813728883,0.415423613848326,NA,NA,NA,61,53,62,NA,NA,NA,1.3199278704918,1.36431109811321,0.968765764354839,NA,NA,NA,0.79779648635276,1.29146693967455,0.964688424633865,NA,NA,NA,7,10,14,NA,NA,NA,87,73,19,NA,NA,NA,0.87,0.73,0.19,NA,NA,NA,0.11,0.13,0.22,NA,NA,NA,2.35291924907541,1.73920412005543,-0.105703080862544,NA,NA,NA
"58","ATM1F18","16992",0.01672,0.065805,0,0.066765,NA,NA,"SpaceCakesLevel 1-0-1","SpaceCakesLevel 3-1-2","SpaceCakesLevel 3-0-3","SpaceCakesLevel 4-0-1",NA,NA,30,10,12,18,NA,NA,450,549,212,457,NA,NA,9,12,5,9,NA,NA,"1472","1536","552","1392",NA,NA,364,432,152,375,NA,NA,1.02392330384615,1.304737775,1.20012549013158,1.3216323808,NA,NA,0.542034788101552,0.445236999350338,0.498756245794097,0.450958319237366,NA,NA,0,0,2,0,NA,NA,NA,NA,0.95119505,NA,NA,NA,NA,NA,0.330155156493133,NA,NA,NA,86,117,58,82,NA,NA,1.08218178837209,1.13975967948718,1.09496141034483,1.25163970121951,NA,NA,0.577576550349855,0.444511474810213,0.877677660075544,0.505230182806488,NA,NA,7,2,6,4,NA,NA,81,79,72,82,NA,NA,0.81,0.79,0.72,0.82,NA,NA,0.19,0.21,0.27,0.18,NA,NA,1.75579259010246,1.61284249403648,1.19565449828784,1.83073017568563,NA,NA
"59","ATM1F18","16995",0,0,0.017375,0.217165,0,NA,"SpaceCakesLevel 1-0-1","SpaceCakesLevel 1-2-3","SpaceCakesLevel 2-4-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 2-2-0",NA,30,40,60,40,57,NA,540,460,300,160,57,NA,12,13,6,3,1,NA,"1625","1385","985","396","536",NA,457,352,243,125,28,NA,1.18136564702407,1.263646696875,1.3793936436214,1.7108125072,0.711995521428571,NA,0.747506503803377,0.974838516879955,0.636191827219133,0.76507918865791,0.450567440085667,NA,0,4,0,0,20,NA,NA,1.226469,NA,NA,0.496414995,NA,NA,1.41940255961114,NA,NA,0.451974055514194,NA,83,104,57,35,9,NA,1.24484314807229,1.35496554509615,1.10914156122807,1.39744399142857,0.565106087777778,NA,1.24003162207659,1.42518052831657,0.766919203873171,0.725960336308325,0.429513356488519,NA,6,9,20,25,100,NA,85,77,81,78,49,NA,0.85,0.76,0.81,0.78,0.49,NA,0.15,0.23,0.19,0.22,0.16,NA,2.07286677898758,1.4451494120253,1.75579259010246,1.54438642837737,0.969388974951042,NA
"60","ATM1F18","16998",0,0,0.449855,0.384525,0.9343998,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 1-3-0","SpaceCakesLevel 3-2-1","SpaceCakesLevel 3-2-0","SpaceCakesLevel 3-4-0",NA,40,40,56,33,60,NA,472,510,596,233,338,NA,10,11,12,5,6,NA,"1311","1565","1415","567","1175",NA,405,418,480,203,301,NA,1.47461186814815,1.61659687007177,2.24489550375,2.23852424926108,2.50633401893688,NA,0.961651357569078,1.00878175666697,0.982208210489488,0.912717978410812,1.02986097512819,NA,0,1,1,0,0,NA,NA,0,2.03561,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,91,115,30,37,NA,1.3881757,2.07795577472527,2.29282732086957,2.38450899,2.7924364,NA,0.971871743378368,1.26417510273922,1.18212183155451,1.05106444816762,1.26790451923167,NA,8,8,9,14,18,NA,86,82,81,87,89,NA,0.86,0.82,0.8,0.87,0.89,NA,0.14,0.18,0.19,0.13,0.11,NA,2.16063868162991,1.83073017568563,1.71951752862414,2.2527822580776,2.45305624007322,NA
"61","ATM1F18","17007",0,0.41423,0,0,0.15014,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 2-0-0","SpaceCakesLevel 2-4-2","SpaceCakesLevel 2-4-1","SpaceCakesLevel 2-4-0",NA,19,24,10,71,19,NA,229,254,490,511,193,NA,7,7,9,8,4,NA,"836","692","1456","1408","673",NA,216,237,365,345,140,NA,1.0678008662037,1.11567115654008,1.28315942931507,1.25711524892754,1.36139561214286,NA,0.523278714433094,0.457461401184077,0.682447814606797,1.19567975975209,0.812767281366132,NA,1,1,3,20,20,NA,0.567135,1.31184,0.178331666666667,1.673959765,1.585914195,NA,NA,NA,0.183853742845593,1.16214798235196,1.01162831709516,NA,12,16,122,146,33,NA,1.7074051,0.9936091375,1.0131895,0.994006090410959,1.26040942121212,NA,1.31706577917488,0.591668012573728,0.805206006278177,1.17170950268919,1.07156503446869,NA,8,9,2,14,10,NA,94,93,74,68,73,NA,0.94,0.93,0.74,0.67,0.72,NA,0.05,0.06,0.25,0.29,0.17,NA,3.19962722154833,3.03056462277602,1.317835155589,0.993297885228907,1.53700676041741,NA
"62","ATM1F18","17010",0,0.367085,0.06659,0,NA,NA,"SpaceCakesLevel 0-2-1","SpaceCakesLevel 1-1-0","SpaceCakesLevel 2-2-0","SpaceCakesLevel 2-1-2",NA,NA,60,30,40,38,NA,NA,250,240,537,197,NA,NA,6,7,9,5,NA,NA,"1066","740","1450","470",NA,NA,154,218,382,104,NA,NA,1.03971994155844,1.06930598256881,1.5682821447644,1.20332153557692,NA,NA,0.859757517650229,0.512284706047188,0.773711437027919,1.21382011197865,NA,NA,15,0,0,18,NA,NA,1.22114227333333,NA,NA,1.55584545555556,NA,NA,1.02522532263051,NA,NA,1.10510760135263,NA,NA,81,22,155,75,NA,NA,1.28750298888889,1.27428244545455,1.19359894258065,0.983529412266667,NA,NA,1.26339287675074,0.733207453998348,0.77863927567379,1.05968217999816,NA,NA,24,12,7,19,NA,NA,62,91,71,53,NA,NA,0.62,0.91,0.71,0.53,NA,NA,0.32,0.09,0.29,0.38,NA,NA,0.773179587213906,2.68151006738043,1.10676943911135,0.380750650199227,NA,NA
"63","ATM1F18","17013",0.400745,0.05004,0,0.016065,NA,NA,"SpaceCakesLevel 1-0-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 3-0-0","SpaceCakesLevel 2-4-0",NA,NA,30,69,40,77,NA,NA,250,309,240,135,NA,NA,6,6,4,2,NA,NA,"1064","1080","739","436",NA,NA,242,257,197,102,NA,NA,1.09503821818182,1.50673840233463,1.39136778121827,0.929338515686274,NA,NA,0.572512471265336,0.637395306350508,0.619299728450105,0.548441642570213,NA,NA,0,0,14,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,8,52,29,33,NA,NA,1.3389125,1.69805581153846,1.08276046896552,0.478028791212121,NA,NA,0.781992531942784,1.06180574419195,1.20480829081107,0.827843662089182,NA,NA,12,22,17,57,NA,NA,97,83,82,76,NA,NA,0.97,0.83,0.82,0.75,NA,NA,0.03,0.17,0.12,0.25,NA,NA,3.7615872163025,1.90833050629239,2.0903518799089,1.34897950039216,NA,NA
"64","ATM1F18","17016",0.43306,0.417185,0.6340001,0.7503601,NA,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-2","SpaceCakesLevel 2-4-0","SpaceCakesLevel 3-0-0",NA,NA,20,40,20,7,NA,NA,200,340,280,202,NA,NA,6,7,6,4,NA,NA,"648","1333","992","1040",NA,NA,176,260,237,187,NA,NA,1.78070465625,2.10668144346154,1.60891314556962,1.50193073850267,NA,NA,1.21506181283942,1.10747681690406,0.577293792584051,0.503634086070034,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,80,43,15,NA,NA,2.63340374583333,1.87562826625,1.52618160465116,1.54221,NA,NA,1.28426562678216,1.0777173961379,0.685773122046142,0.647967016132656,NA,NA,10,12,7,3,NA,NA,88,76,85,93,NA,NA,0.88,0.76,0.85,0.92,NA,NA,0.12,0.24,0.15,0.08,NA,NA,2.34997358413218,1.41260512568018,2.07286677898758,2.81014312061926,NA,NA
"65","ATM1F18","17019",0.500615,0.518335,0.149715,0.13353,NA,NA,"SpaceCakesLevel 1-0-0","SpaceCakesLevel 0-2-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 2-4-0",NA,NA,30,60,79,20,NA,NA,249,120,359,76,NA,NA,6,3,7,2,NA,NA,"1062","440","1050","522",NA,NA,234,112,284,61,NA,NA,1.17584716196581,1.09781937946429,1.55119025669014,1.2303051704918,NA,NA,0.564210186619024,0.406974255984833,0.583169734024289,0.557994833252787,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,75,15,NA,NA,1.50283867333333,1.2681568875,1.29308785066667,0.746902346666667,NA,NA,0.914509960848925,0.670882482423236,0.565246403997966,0.42834813567158,NA,NA,12,50,22,26,NA,NA,94,93,79,80,NA,NA,0.94,0.93,0.79,0.8,NA,NA,0.06,0.07,0.21,0.2,NA,NA,3.10954718919371,2.95158205635834,1.61284249403648,1.68324246714583,NA,NA
"66","ATM1F18","17022",0.133345,0.08375001,0.1736,0.16696,NA,NA,"SpaceCakesLevel 1-0-0","SpaceCakesLevel 2-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-3-0",NA,NA,30,60,50,48,NA,NA,270,460,390,186,NA,NA,7,9,7,4,NA,NA,"833","1484","1434","916",NA,NA,238,359,323,153,NA,NA,1.25221576554622,1.88000976409471,1.60940579071207,1.81776260065359,NA,NA,0.597261346288591,0.779982434465789,0.691438421559221,0.868292231354101,NA,NA,0,3,5,2,NA,NA,NA,1.77831333333333,1.99638,1.44273505,NA,NA,NA,0.438361630515643,1.10596754563595,0.718773972365447,NA,NA,32,98,62,31,NA,NA,0.669435778125,2.03771261632653,1.59023865,1.39939375806452,NA,NA,0.424594369160723,0.993170687558756,1.01780044361808,0.896007723644431,NA,NA,11,13,13,26,NA,NA,88,78,83,82,NA,NA,0.88,0.78,0.83,0.82,NA,NA,0.12,0.21,0.16,0.17,NA,NA,2.34997358413218,1.57861446120693,1.94862313635595,1.86953034098901,NA,NA
